Bug_id, Commit Number of Functions, Commit total cyclomatic complexity, Commit total lines of code,Commit token_count,Commit parameters
343442,31.042292710072342,102.15470228158041,426.45464663327766,2915.0094602114636,29.037840845854202
298952,31.026696329254726,102.1023359288098,426.24360400444937,2913.543937708565,29.023359288097886
343445,30.96467991169978,101.58719646799118,424.15507726269317,2903.184326710817,28.83112582781457
342929,31.049089906232762,101.91450634307778,425.29067843353556,2910.666298952013,28.933259790402648
343406,31.041345093715545,101.91014332965821,425.2502756339581,2910.572216097023,28.92282249173098
343295,31.033608815426998,101.90247933884298,425.2082644628099,2910.460606060606,28.912396694214877
343305,31.048431480462302,101.91414419372592,426.0341221794166,2917.574023115025,28.899834892680243
335733,31.069041095890412,101.88109589041096,426.7890410958904,2924.546301369863,28.862465753424658
178534,31.075575027382257,101.92990142387733,426.88992332968235,2925.169769989047,28.870208105147864
89824,31.07224958949097,101.97591680350301,427.01477832512313,2926.16201423098,28.885057471264368
343033,31.066558441558442,101.72510822510823,425.09090909090907,2916.8311688311687,28.693181818181817
343003,31.05891891891892,101.65729729729729,425.1156756756757,2917.370810810811,28.67783783783784
342998,31.012398921832883,101.455525606469,424.56064690026955,2913.887331536388,28.626954177897574
341903,31.072198275862068,101.6271551724138,425.45581896551727,2919.9601293103447,28.704741379310345
342685,30.994629430719655,101.34264232008593,424.34317937701394,2912.5026852846404,28.62513426423201
314937,30.986044015029524,101.30703166935051,424.18786902844874,2911.331723027375,28.61621041331186
342610,30.99731903485255,101.35710455764075,424.25469168900804,2911.6412868632706,28.635924932975872
342849,30.958244111349035,101.22269807280514,423.66541755888653,2907.6680942184153,28.6076017130621
317912,31.00053475935829,101.35882352941177,424.38288770053475,2912.1695187165774,28.63101604278075
153280,30.96903363587827,101.25253603844101,423.9647624132408,2909.22050186866,28.60117458622531
307545,30.969050160085377,101.24119530416222,423.9418356456777,2909.1819637139806,28.595517609391674
341702,30.9552,101.208,423.7717333333333,2908.158933333333,28.5824
275910,30.98081023454158,101.25959488272922,423.9850746268657,2909.6263326226012,28.592750533049042
340368,30.98614810868407,101.29195524773574,424.1092168353756,2910.484283431007,28.60468833244539
126429,30.974973375931842,101.26730564430245,424.01970181043663,2909.649094781683,28.594249201277954
341793,30.960085151676424,101.21713677488026,423.8025545502927,2908.1532730175627,28.581160191591273
140425,30.975,101.22765957446809,423.80744680851063,2907.820744680851,28.585106382978722
341327,30.98777246145667,101.2950558213716,424.12280701754383,2909.820308346624,28.617756512493354
88788,30.988310308182783,101.26036131774708,423.96865037194476,2908.6307120085016,28.61424017003188
341219,30.96710875331565,101.14111405835544,423.4742705570292,2904.990981432361,28.585676392572946
231502,30.963944856839873,101.18504772004242,423.5933191940615,2905.9337221633086,28.599681866383882
341273,30.95656779661017,101.13188559322033,423.6599576271187,2906.7563559322034,28.584216101694917
308095,30.901162790697676,100.9492600422833,422.8890063424947,2901.6157505285414,28.54016913319239
341227,30.948758584257792,101.04543053354463,423.2942419440042,2904.1299524564183,28.5689381933439
335889,30.939809926082365,101.03959873284055,423.32101372756074,2904.1721224920802,28.56282998944034
334470,30.92981530343008,101.02269129287599,423.26543535620056,2903.807915567282,28.554089709762533
337380,30.920886075949365,101.01635021097046,423.2900843881857,2903.8333333333335,28.547995780590718
312540,30.906217070600633,101.0068493150685,423.2471022128556,2903.392518440464,28.543203371970495
340465,30.9015271195366,101.00368615060559,423.22327540810954,2903.27804107425,28.5318588730911
341118,31.0,101.24197790636507,424.31562335612836,2910.2261967385584,28.590741714886903
340268,31.00578338590957,101.24237644584647,424.36540483701367,2910.355415352261,28.587802313354363
130854,30.99947451392538,101.25170782974251,424.3573305307409,2910.1676300578033,28.58749343142407
340342,31.001575630252102,101.27993697478992,424.4621848739496,2910.5068277310925,28.590861344537814
340656,30.99737532808399,101.27139107611549,424.46614173228346,2910.657217847769,28.58215223097113
340508,30.985834207764952,101.22612801678909,424.26495278069257,2909.257607555089,28.571353620146905
297375,30.96698113207547,101.14832285115304,423.90880503144655,2906.6357442348008,28.55293501048218
339675,30.953378732320587,101.1042430591933,423.7139863803038,2905.2765845992667,28.540073336825564
339713,30.969633507853402,101.1324607329843,423.79162303664924,2905.5277486910995,28.54973821989529
339994,30.977498691784405,101.14024071166928,423.78702250130823,2905.5211930926216,28.586080586080588
339227,30.965481171548117,101.09414225941423,423.61087866108784,2904.3535564853555,28.573221757322177
339877,30.974908520648196,101.12650287506534,423.71981181390487,2905.0789336121275,28.592786199686355
339787,30.96551724137931,101.0851619644723,423.5344827586207,2903.7951933124345,28.58725182863114
339702,30.96396866840731,101.08825065274151,423.5300261096606,2903.626631853786,28.5822454308094
339737,30.954070981210855,101.0678496868476,423.45772442588725,2903.3251565762002,28.57045929018789
339731,31.03338549817423,101.37245696400626,424.5190401669275,2910.3109024517476,28.666666666666668
339728,31.074556830031284,101.72523461939521,425.4535974973931,2917.887904066736,28.703336809176225
338584,31.027589796980738,101.57105674128059,424.8079125455492,2913.4544508068716,28.660072878709006
339573,31.024440977639106,101.6510660426417,425.01404056162244,2915.0020800832035,28.681747269890796
339481,31.012474012474012,101.6039501039501,424.81081081081084,2913.6023908523907,28.671517671517673
339347,31.02538860103627,101.55906735751296,424.65129533678754,2912.0310880829015,28.660103626943005
339362,31.071983428275505,101.65458311755567,425.05075090626616,2914.5007767995858,28.688762299326775
339142,31.063146997929607,101.62060041407868,424.90734989648035,2913.4466873706006,28.675465838509318
333081,31.058458354888774,101.63890325918261,424.9524055871702,2913.7718572167614,28.67718572167615
338735,31.144186046511628,101.91472868217055,425.87338501291987,2919.4919896640827,28.77105943152455
335308,31.150309917355372,101.9297520661157,425.922520661157,2919.557334710744,28.772727272727273
327396,31.138874548270522,101.88590604026845,425.74083634486317,2918.2467733608673,28.763035622096023
338559,31.068450849202264,101.65517241379311,424.8399382398353,2911.8703036541433,28.703551209469893
338816,31.055555555555557,101.61934156378601,424.68415637860085,2910.7885802469136,28.694444444444443
320283,31.059640102827764,101.63804627249357,424.746529562982,2911.2236503856043,28.703856041131104
335960,31.052415210688594,101.60585817060637,424.60123329907503,2910.1855087358686,28.695272353545736
338707,31.117043121149898,101.78696098562628,425.46252566735114,2917.055441478439,28.739219712525667
338444,31.131862493586453,101.95330938943047,425.9327860441252,2920.257054899949,28.79476654694715
338280,31.19528446950282,102.2075858534085,426.80830343413635,2925.9487442337263,28.879036391594056
338267,31.270491803278688,102.4938524590164,427.80891393442624,2932.5081967213114,28.971823770491802
72556,31.377880184331797,102.85765488991295,429.21966205837174,2940.968766001024,29.08448540706605
267424,31.509713701431494,103.20910020449898,431.31646216768917,2955.920756646217,29.175869120654397
338124,31.517118037812978,103.21410321921309,431.3019928461932,2955.8456821665814,29.211037301992846
338083,31.563840653728295,103.31562819203269,431.72778345250254,2958.4811031664963,29.240040858018386
324258,31.571720265441552,103.31852986217459,431.7023991832568,2958.3098519652885,29.25472179683512
337488,31.562244897959182,103.2826530612245,431.5515306122449,2957.206632653061,29.241326530612245
337343,31.630479102956166,103.53058103975535,432.3960244648318,2962.6472986748217,29.327726809378184
337239,31.623025980641874,103.50076413652573,432.24808965868567,2961.6016301579216,29.32348446255731
332562,31.611507128309572,103.46283095723014,432.10845213849285,2960.667515274949,29.317209775967413
320171,31.533567134268537,103.34819639278557,430.46693386773546,2949.4208416833667,29.261523046092183
325632,31.52952952952953,103.2947947947948,430.23373373373374,2947.6471471471473,29.25975975975976
337231,31.5255,103.2405,429.9955,2945.841,29.258
337207,31.598200899550225,103.5167416291854,430.95802098950526,2952.1494252873563,29.34832583708146
335543,31.58991008991009,103.4925074925075,430.8666333666334,2951.427072927073,29.33916083916084
337141,31.56187624750499,103.40169660678643,430.5044910179641,2948.9670658682635,29.31437125748503
337127,31.633416458852867,103.67431421446383,431.45187032418954,2955.1650872817954,29.402992518703243
313899,31.623629112662012,103.63758723828515,431.35742771684943,2954.34297108674,29.391824526420738
337002,31.92878486055777,104.02340637450199,435.33715139442234,2988.5831673306775,29.447709163346612
336996,32.0,104.29517172722748,436.2797411647586,2994.747137879542,29.536087605774018
336985,32.070646766169155,104.56417910447762,437.2124378109453,3000.828855721393,29.62089552238806
336856,32.06563898557931,104.55196419691696,437.15067130780704,3000.317752362009,29.618100447538538
336824,32.135685884691846,104.82007952286283,438.0780318091451,3006.364314115308,29.70178926441352
336684,32.129657228017884,104.79384003974168,437.9726775956284,3005.692995529061,29.6949826130154
319004,32.13895781637717,104.81588089330025,438.6625310173697,3011.4292803970225,29.67890818858561
326175,32.1437778879524,104.78929102627664,439.1869112543381,3016.1512146752602,29.65741199801686
335444,32.14200890648194,104.83127164769915,439.8386937159822,3021.8352300841166,29.655616031667492
325743,32.13996043521266,104.811078140455,439.728981206726,3020.982690405539,29.651829871414442
336682,32.12753336628769,104.76421156697974,439.55165595650027,3019.787938704894,29.638655462184875
140101,32.10217176702863,104.66584402764067,439.1609081934847,3017.0814412635737,29.608588351431393
330662,32.09615384615385,104.59960552268245,439.43491124260356,3019.9013806706116,29.581854043392504
326081,32.16412025628389,104.85017249876786,440.3198620009857,3025.6554953178907,29.6628881222277
336378,32.2320197044335,105.10049261083743,441.2039408866995,3031.4039408866997,29.74384236453202
331258,32.222550467749876,105.07828655834564,441.10832102412604,3030.905957656327,29.7424913835549
272153,32.23966535433071,105.11023622047244,441.24163385826773,3031.5861220472443,29.75935039370079
334257,32.28578455484506,105.23561239547467,441.855878012789,3035.539104771274,29.785046728971963
129309,32.2826941986234,105.2354965585054,441.8102261553589,3035.0511307767947,29.783185840707965
336118,32.26879606879607,105.18722358722358,441.604914004914,3033.6594594594594,29.772481572481574
336225,32.25809617271835,105.15210991167811,441.97252208047104,3037.0485770363102,29.74190382728165
336139,32.254411764705885,105.09607843137255,442.2583333333333,3039.9362745098038,29.720588235294116
335704,32.256736893679566,105.12395884370407,442.31357177853994,3040.5982361587457,29.75747182753552
125651,32.2590597453477,105.15132223310479,442.3677766895201,3041.2556317335943,29.79431929480901
313430,32.31360078277886,105.28424657534246,443.0601761252446,3044.9036203522505,29.813600782778867
335514,32.32665036674817,105.36185819070904,443.23471882640587,3045.9066014669925,29.832273838630808
335599,32.387396189545676,105.59355153883732,444.03273082559843,3051.0527601367858,29.904738641914996
317102,32.45884072089625,105.85533365806137,445.05601558694593,3056.618119824647,29.997077447637604
329754,32.46738072054528,105.85783836416748,445.00097370983445,3056.0491723466407,29.99172346640701
335877,32.41642371234208,105.67298347910592,444.22108843537416,3050.685131195335,29.940719144800777
310475,32.402622632345796,105.62408936376882,444.01748421563866,3049.2705196697425,29.930063137445362
188700,32.4,105.64320388349515,444.0912621359223,3049.7747572815533,29.92378640776699
335608,32.413876758854926,105.6661814653081,444.1499272197962,3049.8102862688015,29.926734594856864
55295,32.42240543161979,105.66682832201747,444.09359844810865,3049.2221144519885,29.921435499515034
335525,32.40765874939409,105.61948618516723,443.89287445467767,3047.8696073679107,29.911294231701405
334859,32.473837209302324,105.8609496124031,444.7466085271318,3053.421996124031,29.99031007751938
334236,32.47990314769976,105.88765133171913,444.9602905569007,3054.6861985472156,29.99322033898305
309447,32.464925012094824,105.8684083212385,444.7784228350266,3053.6371552975324,30.00338655055636
303889,32.47823984526112,105.88781431334623,444.82978723404256,3053.6286266924567,30.006286266924565
330944,32.54422426292895,106.12663122281295,445.6776220396327,3059.1280811986467,30.085065248912517
334577,32.546595847416704,106.13713182037662,446.20762916465475,3063.6059874456782,30.068565910188315
334644,32.54799807042933,106.14616497829233,446.7178002894356,3067.9339122045344,30.052098408104197
334524,32.53975903614458,106.13060240963856,446.8009638554217,3068.0848192771086,30.040963855421687
334559,32.83196918632643,106.49927780452576,450.566682715455,3100.5036109773714,30.093403948001924
334387,32.81905678537055,106.45717035611165,450.40519730510107,3099.3238691049087,30.0832531280077
334373,32.71743295019157,106.044061302682,448.8213601532567,3087.2911877394636,29.99904214559387
331582,32.69712918660287,105.97894736842105,448.56507177033495,3085.5454545454545,29.982775119617227
300472,32.6744741873805,105.9168260038241,448.33221797323137,3083.9483747609943,29.964627151051626
333970,32.68418537983755,105.90635451505017,448.49307214524606,3085.2795031055903,29.95891065456283
328496,32.749283667621775,106.14231136580707,449.3280802292264,3090.694364851958,30.036771728748807
330834,32.78997613365155,106.22291169451074,449.67159904534606,3092.765632458234,30.059188544152743
325931,32.854007633587784,106.45324427480917,450.4833015267176,3098.0367366412215,30.135496183206108
333968,32.827619047619045,106.30952380952381,449.8195238095238,3093.1138095238093,30.096190476190475
323531,32.849809885931556,106.30038022813689,449.7466730038023,3092.219581749049,30.115494296577946
331010,32.65217391304348,105.31837307152875,445.0462833099579,3061.4310425432445,29.770920991117343
333764,32.69579439252337,105.4373831775701,445.6271028037383,3065.1677570093457,29.79532710280374
326340,32.6851938346567,105.4007473143391,445.4922933208781,3064.163007940215,29.783745913124708
324078,32.675536881419234,105.35901027077497,445.3113912231559,3062.8664799253033,29.77310924369748
324663,32.68563432835821,105.34608208955224,445.2131529850746,3061.897854477612,29.792444029850746
333765,32.683597390493944,105.37465051258155,445.18126747437094,3061.4827586206898,29.79636533084809
333699,32.746157428970655,105.59990684676292,445.9753143921751,3066.6390312063345,29.870982766651142
333689,32.73882681564246,105.5707635009311,445.8361266294227,3065.5837988826815,29.86173184357542
320795,32.74592833876221,105.58259655653792,445.8720335039553,3065.5895765472314,29.867845509539322
333400,32.742790697674415,105.57674418604651,445.89023255813953,3065.8767441860464,29.86325581395349
329079,32.74709437470944,105.54997675499767,446.25244072524407,3069.1854951185496,29.849837284983728
333584,32.737918215613384,105.50975836431226,446.06830855018586,3067.8712825278812,29.841542750929367
208626,32.747793776126336,105.52577798420808,446.0710636321412,3067.599163957269,29.84486762656758
332577,32.73769730733519,105.48978644382544,445.9405756731662,3066.651346332405,29.8347260909935
333589,32.73039443155452,105.46078886310904,445.79767981438516,3065.6338747099767,29.83016241299304
331621,32.770050996754755,105.58229021789522,446.45804357904495,3069.2364394993047,29.842837273991655
333577,32.83178869323448,105.77849860982391,447.3313253012048,3074.260889712697,29.879518072289155
333489,32.82075034738305,105.7406206577119,447.170912459472,3073.1574803149606,29.86984715145901
332035,32.81157407407407,105.70648148148148,447.025462962963,3072.0921296296297,29.857407407407408
332305,32.81999074502545,105.70060157334568,446.968533086534,3071.4673762147154,29.857010643220733
332443,32.8163737280296,105.73589269195189,447.09019426456985,3072.2617946345977,29.85476410730805
332461,32.816920943134534,105.7175219602404,447.0073971336107,3071.5899214054552,29.852519648636154
332140,32.81746765249538,105.69824399260628,446.9242144177449,3070.9011090573013,29.850277264325324
332458,32.80101569713758,105.6426592797784,446.6786703601108,3069.1703601108034,29.832409972299168
333101,32.79187817258883,105.60775265343793,446.5408398707891,3068.1827411167515,29.821873557914166
332930,32.78459409594096,105.58579335793358,446.4469557195572,3067.363929889299,29.81411439114391
325852,32.77506899724011,105.58785648574057,446.0970561177553,3065.1301747930083,29.776448942042318
320788,32.788532110091744,105.58807339449541,445.8064220183486,3064.1899082568807,29.73165137614679
323444,32.79596515359927,105.6249426868409,445.9500229252636,3064.687299403943,29.753324163227877
293159,32.79010082493126,105.60678276810266,445.92025664527955,3064.4734188817597,29.749770852428963
332482,32.78764302059496,105.61052631578947,445.84805491990846,3063.729061784897,29.763844393592677
268402,32.79981718464351,105.68327239488117,446.0178244972578,3064.967550274223,29.822669104204753
97787,32.78620374600274,105.64275925079946,445.8533576975788,3063.8213796254,29.81224303334856
331335,32.76344576116682,105.50911577028259,445.3017319963537,3059.8327256153143,29.780765724703738
332038,32.80592255125285,105.6246013667426,445.8669703872437,3063.470159453303,29.804555808656037
332063,32.80145719489982,105.58879781420765,445.70765027322403,3062.299635701275,29.801457194899818
326406,32.79972690031862,105.57077833409194,445.6253982703687,3061.6959490213926,29.808830223031407
331720,32.859872611464965,105.7884440400364,446.3903548680619,3066.6610555050047,29.878980891719745
331714,32.846293769895404,105.74351978171896,446.1955434288313,3065.318326512051,29.866302864938607
331668,32.838255338482504,105.6937755565652,446.23216719672877,3065.8796001817354,29.851885506587916
331685,32.83704039945529,105.69768497503405,446.6432137993645,3069.4139809350886,29.836586472991375
331546,32.8970054446461,105.91424682395645,447.4010889292196,3074.3312159709617,29.906533575317603
331259,32.878787878787875,105.81999095431931,447.0805065581185,3071.616010854817,29.874265038444143
331349,32.938517179023506,106.03526220614829,447.8313743218807,3076.48417721519,29.94394213381555
331341,33.03974706413731,106.36585365853658,449.1463414634146,3085.0261969286357,30.037037037037038
331228,33.02799097065463,106.3255079006772,448.96704288939054,3083.767494356659,30.02528216704289
331062,33.0148849797023,106.30130807397384,448.83536310329276,3083.0505187189897,30.03022101939558
331126,33.02073940486925,106.30477908025247,448.8174030658251,3082.9477006311995,30.060865644724977
331123,33.07342342342342,106.48423423423424,449.38243243243244,3086.564864864865,30.124774774774774
319139,33.07879333633498,106.5087798289059,449.57901846015307,3087.7289509230077,30.127420081044576
331049,33.138163816381635,106.72232223222322,450.3042304230423,3092.460396039604,30.197569756975696
331038,33.131803868645974,106.71165092217724,450.2789023841655,3092.3778677462888,30.19073324336482
331007,33.19109712230216,106.92580935251799,451.0044964028777,3097.098021582734,30.260791366906474
330962,33.24988764044944,107.1352808988764,451.7105617977528,3101.6624719101123,30.330337078651684
330931,33.30862533692722,107.34501347708895,452.4168912848158,3106.2277628032343,30.399820305480684
330864,33.25964125560538,107.18071748878924,451.7354260089686,3101.5717488789237,30.354708520179372
330803,33.25011205737338,107.16360376512775,451.675033617212,3101.1680860600627,30.34648139847602
330706,33.2921146953405,107.28270609318996,452.26344086021504,3105.0398745519715,30.370071684587813
330699,33.28469113697404,107.27663384064458,452.2354521038496,3104.88630259624,30.368397493285585
293459,33.27606263982103,107.23892617449664,452.09843400447426,3103.9123042505594,30.358389261744968
330692,33.33407871198569,107.44454382826476,452.79651162790697,3108.4114490161,30.427996422182467
330668,33.39204291461779,107.6495306213679,453.4921770227984,3112.8891372373714,30.497541350022352
330667,33.44995531724754,107.85344057193923,454.1782841823056,3117.2855227882037,30.567024128686327
330467,33.44335414808207,107.89250669045495,454.1708296164139,3117.0950044603032,30.606601248884925
330570,33.5358574610245,108.1946547884187,455.35501113585747,3124.7256124721603,30.69086859688196
330558,33.488,108.02711111111111,454.6537777777778,3119.9044444444444,30.631555555555554
330254,33.52554420257663,108.1030653043092,454.9724566859174,3121.8422923145267,30.65304309195913
330553,33.53019538188277,108.12477797513321,455.15941385435167,3122.933836589698,30.654973357015987
328599,33.52507767421216,108.0994229915668,455.04482911673324,3122.0612516644474,30.65157567687528
330389,33.51197870452529,108.05856255545696,454.88731144631765,3120.9893522626444,30.64063886424135
319773,33.482055826318124,107.96322552060256,454.5139565795304,3118.517944173682,30.629596809924678
330114,33.5547703180212,108.1833038869258,455.19257950530033,3122.3233215547702,30.708480565371026
326085,33.54701986754967,108.15629139072848,455.06666666666666,3121.471081677704,30.713024282560706
330112,33.537069726390115,108.12135922330097,454.9342453662842,3120.6107678729036,30.705648720211826
330142,33.5189594356261,108.06437389770723,454.70811287477954,3118.94708994709,30.692239858906525
330273,33.56015866020273,108.18113706478626,455.2860290877038,3122.749669457911,30.71529308065227
329871,33.606167400881056,108.32334801762114,456.0123348017621,3126.8762114537444,30.734801762114536
330118,33.59313077939234,108.2787318361955,455.82430647291943,3125.5724350506384,30.723910171730516
329486,33.59876814782226,108.34447866256049,455.90629124505057,3125.355477342719,30.72107347118346
310665,33.572056239015815,108.25615114235501,455.55272407732866,3122.8739015817223,30.693321616871703
308081,33.56521739130435,108.23583662714097,455.4339042599912,3122.0799297321037,30.689064558629777
245670,33.57067603160667,108.23485513608428,455.3972783143108,3121.8349429323966,30.700614574187885
329950,33.56516015796402,108.24265028521282,455.4146555506801,3121.9512944273806,30.700745941202282
329930,33.629159369527144,108.51488616462346,456.0604203152364,3125.7018388791594,30.78896672504378
329918,33.61575492341357,108.47571115973741,455.8910284463895,3124.5483588621446,30.777242888402625
227087,33.60804899387576,108.46369203849518,455.8346456692913,3124.1181102362207,30.769903762029745
299295,33.60472234368168,108.45343244425011,455.81198076082205,3123.8858766943595,30.765631832094446
300372,33.59047202797203,108.40734265734265,455.6201923076923,3122.565122377622,30.752622377622377
329835,33.58715596330275,108.40104849279162,455.653997378768,3122.878986456968,30.743556138051552
323393,33.602703881378105,108.43654600959442,456.0283471434802,3124.631051024858,30.735281290885304
323489,33.600871459694986,108.46666666666667,456.161220043573,3125.2618736383442,30.734204793028322
328763,33.60148083623693,108.4869337979094,456.2343205574913,3125.4494773519164,30.736062717770036
323713,33.59381802350892,108.4601654331737,456.1214627775359,3124.6948193295602,30.73269481932956
279781,33.59834638816362,108.48085291557877,456.3024369016536,3125.7476066144472,30.73455178416014
244011,33.611739130434785,108.50826086956522,456.4865217391304,3126.6186956521738,30.752608695652174
323528,33.61277705345502,108.4928292046936,456.41503694046065,3126.005649717514,30.758365927857454
305200,33.60399478940512,108.45940078158924,456.29787234042556,3125.0781589231437,30.743812418584454
297370,33.58698481561822,108.42863340563991,456.1596529284165,3124.1301518438177,30.724511930585685
323708,33.583694709453596,108.40589765828274,456.04640069384214,3123.2931483087596,30.71986123156982
320989,33.58084091894235,108.41135674035544,456.0840918942349,3123.5357607282185,30.71954919809276
329586,33.58622183708839,108.41291161178509,456.0602253032929,3123.389514731369,30.748700173310226
329580,33.591598094413165,108.41446513642269,456.0359462970983,3123.240796881767,30.777825898657426
329581,33.596969696969694,108.41558441558442,456.0103896103896,3123.08658008658,30.806926406926408
329543,33.58978797057551,108.39593249675465,455.92687148420595,3122.5041107745565,30.799221116399828
329482,33.833621434745034,108.69360414866033,458.94425237683663,3148.80985306828,30.838807260155576
306576,33.753324753324755,108.34448734448735,457.019734019734,3137.746460746461,30.692835692835693
329454,33.8011144449207,108.5143591941706,457.573939134162,3141.2391770252893,30.75053579082726
329451,33.8560411311054,108.70479862896315,458.2150814053128,3145.351328191945,30.815766923736074
329445,33.888698630136986,108.79794520547945,458.6904965753425,3148.433647260274,30.830479452054796
323243,33.8806161745828,108.76979032948225,458.5601198117244,3147.5032092426186,30.81985451433462
329391,33.863675213675215,108.69358974358974,458.2303418803419,3145.1042735042734,30.799145299145298
329358,33.85647159333618,108.67278940623665,458.14139256727896,3144.48868005126,30.79154207603588
329310,34.10413999146394,108.98036705078958,461.2082799829279,3171.0294494238155,30.834400341442596
328172,34.10110921501707,108.95776450511946,461.1117747440273,3170.3434300341296,30.8391638225256
329289,34.15565031982943,109.14328358208955,461.73859275053303,3174.350106609808,30.904051172707888
329285,34.153452685421996,109.1462063086104,461.7463768115942,3174.3776641091217,30.91304347826087
328629,34.15076660988075,109.14437819420783,462.11158432708686,3177.546848381601,30.89778534923339
326184,34.205193699446575,109.32269050659855,462.7143465304385,3181.3963388676034,30.962537249893572
328962,34.1931914893617,109.29829787234043,462.5868085106383,3180.541276595745,30.95531914893617
327355,34.18622448979592,109.31505102040816,462.52933673469386,3180.447278911565,30.98171768707483
327926,34.19957537154989,109.39490445859873,462.61019108280254,3180.659023354565,31.005944798301485
328963,34.18675721561969,109.35059422750425,462.4231748726655,3179.369269949066,30.99490662139219
328944,34.192617734408145,109.34026304624523,462.35129401781927,3178.6707679253286,30.99406024607552
329186,34.18702290076336,109.3473282442748,462.36386768447835,3178.7540288379982,30.99406276505513
329184,34.4156779661017,109.5813559322034,465.15466101694915,3203.4483050847457,31.019915254237286
328946,34.64663563267033,109.874312314854,467.8049090139653,3226.6758358019465,31.05797714769361
329123,34.61818181818182,109.7830866807611,467.415644820296,3223.9902748414374,31.032558139534885
328708,34.64032121724429,109.86559594251902,467.76796280642435,3226.745984784446,31.047759932375318
328814,34.630756231516685,109.82720743557246,467.5965356991973,3225.5061258977607,31.03844528939586
328876,34.635557432432435,109.82770270270271,467.56714527027026,3225.3154560810813,31.066722972972972
328875,34.63022372308991,109.81975517095822,467.52469396369776,3224.962009286619,31.063739974672856
328726,34.63502109704641,109.82025316455696,467.495358649789,3224.7717299578057,31.09198312236287
328720,34.673977224799664,109.9329396878954,468.05440742302824,3228.4179671024885,31.113876001687053
328805,34.62905263157895,109.76926315789474,467.36084210526315,3223.536,31.068631578947368
325834,34.61616161616162,109.72937710437711,467.20117845117846,3222.449074074074,31.05808080808081
328709,34.60286074884308,109.68868321413547,467.0269246949937,3221.2494741270507,31.046276819520404
328648,34.57461118116856,109.5973097940311,466.635981504834,3218.549810844893,31.02185792349727
325390,34.61344537815126,109.70882352941176,467.1903361344538,3222.1613445378152,31.043697478991596
328388,34.60436791264175,109.69676606467871,467.1747165056699,3221.934901301974,31.036959260814783
328385,34.657850545759864,109.87195633921074,467.7661628883291,3225.7044500419815,31.1007556675063
328367,34.64708350818296,109.83801930339908,467.6051195971464,3224.627360469996,31.093579521611414
328296,34.641359060402685,109.84395973154362,467.6140939597315,3224.6854026845635,31.093540268456376
328339,34.858340318524725,110.0729253981559,469.9916177703269,3245.945096395641,31.118189438390612
328261,34.845412651864265,110.03309593632174,469.830749895266,3244.8479262672813,31.107666527021365
328253,34.836264656616414,109.99958123953098,469.6859296482412,3243.785594639866,31.096314907872696
323389,34.83256592716618,109.99204688154039,469.6902469652574,3243.951444118878,31.091670154876518
327980,35.05351170568562,110.27926421404682,472.0907190635451,3265.053929765886,31.129180602006688
327964,35.28153717627402,110.5701754385965,474.56683375104427,3286.7030075187968,31.17126148705096
327935,35.26931106471816,110.52651356993736,474.38705636743214,3285.4730688935283,31.15908141962422
327933,35.26449728827701,110.51981643721318,474.69002920317064,3288.1618690029204,31.143929912390487
327925,35.488129945855896,110.847563515202,477.12786339025405,3309.2203248646397,31.192003331945024
327807,35.48709408825978,110.81723563696919,477.3351373855121,3311.2610324729394,31.179433805162365
326699,35.46777546777547,110.76798336798336,477.4390852390852,3312.4715176715176,31.152598752598752
327825,35.47630922693267,110.82834580216127,477.5631753948462,3313.1492103075643,31.166251039068992
327820,35.48483589530536,110.88865808059826,477.6871624428749,3313.8263398421273,31.179891981719983
327583,35.48920265780731,110.88870431893687,477.65406976744185,3313.6021594684385,31.207641196013288
327788,35.47571606475716,110.84474885844749,477.4661685346617,3312.2876712328766,31.197177251971773
327765,35.68905472636816,111.12354892205639,479.7205638474295,3332.18864013267,31.233416252072967
327192,35.67633651056776,111.08288437629507,479.5366763365106,3330.890178201409,31.222958972233734
327577,35.72866611433306,111.25434962717482,480.1139188069594,3334.5613090306547,31.285832642916322
310612,35.718012422360246,111.22360248447205,480.0426501035197,3334.0616977225673,31.276604554865425
327585,35.629125412541256,110.88325082508251,478.53176567656766,3323.3411716171618,31.209158415841586
327592,35.594973217964565,110.78574371652246,478.1611042439225,3320.633292130202,31.178409559126493
326312,35.58772652388797,110.7648270181219,478.12602965403624,3320.3850906095554,31.172570016474463
327522,35.62705592105263,110.94777960526316,478.56332236842104,3322.8194901315787,31.232730263157894
276185,35.62638717632552,110.96547472256474,478.6177558569667,3322.8886148787506,31.23427866831073
201696,35.57383100902379,110.78424938474159,478.04470877768665,3318.8100902379,31.18211648892535
327154,35.61131611316113,110.89175891758917,478.5793357933579,3322.2849528495285,31.203362033620337
267173,35.604918032786884,110.89344262295081,478.62459016393444,3322.507786885246,31.211475409836066
262032,35.57780507780508,110.8054873054873,478.25757575757575,3319.9438984438984,31.185913185913186
327033,35.54887525562372,110.74887525562372,477.9914110429448,3318.082617586912,31.16278118609407
327044,35.75357580711075,111.0028606456886,479.73804658765835,3333.8790355537394,31.20065386187168
327026,35.957533687219275,111.25561453654552,481.4736627194773,3349.5741118824008,31.238464679461003
326924,35.95224489795918,111.2469387755102,481.4391836734694,3349.4391836734694,31.23673469387755
326087,35.94412724306689,111.22308319738988,481.59787928221857,3351.0334420880913,31.224714518760194
326177,36.12097759674134,111.3519348268839,482.88513238289204,3363.6957230142566,31.236659877800406
